,MessageID,MessageType,MessageTimeLeft,MessageTimeReceived,MessageDelay,MessageRoute,MessageTarget
761,26_7,Real,7.915101219961134,8.021786826029262,"[0.5005773221995958, 0.006685606068127396, 0]","[Client id: 26, ( id: 4, corrupt: False ), Client id: 51]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
762,53_12,Real,7.551713106595128,8.023145860148498,"[0.20278516585894846, 0.3714327535533702, 0]","[Client id: 53, ( id: 7, corrupt: False ), Client id: 33]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
763,70_7,Real,6.974084209261629,8.034779092901982,"[0.8452617992848589, 0.960694883640353, 0]","[Client id: 70, ( id: 6, corrupt: False ), Client id: 87]","[0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
764,17_10,Real,7.4118458116514905,8.037817078922979,"[0.004257117933792928, 0.5259712672714887, 0]","[Client id: 17, ( id: 2, corrupt: False ), Client id: 68]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
765,98_9,Real,7.706256972757727,8.037993262141326,"[0.3854394958650024, 0.23173628938359936, 0]","[Client id: 98, ( id: 10, corrupt: False ), Client id: 59]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
766,53_11,Real,7.348927940736179,8.050220721081155,"[0.690861822665089, 0.601292780344976, 0]","[Client id: 53, ( id: 9, corrupt: False ), Client id: 96]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
767,70_9,Real,7.708699509471925,8.052761066464257,"[0.3349003760185048, 0.24406155699233115, 0]","[Client id: 70, ( id: 10, corrupt: False ), Client id: 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
768,19_2,Real,7.763637963051066,8.059175936819276,"[1.4455166645827142, 0.1955379737682092, 0]","[Client id: 19, ( id: 4, corrupt: False ), Client id: 49]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
769,82_6,Real,6.427824655841511,8.08283629240741,"[1.822432582239081, 1.5550116365658992, 0]","[Client id: 82, ( id: 6, corrupt: False ), Client id: 7]","[0.07051282051282053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
770,65_10,Real,7.662489931417001,8.08472771978407,"[0.09579397754746401, 0.3222377883670673, 0]","[Client id: 65, ( id: 10, corrupt: False ), Client id: 22]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
771,7_11,Real,7.6165934268609785,8.085246042345716,"[0.5315424121548292, 0.3686526154847377, 0]","[Client id: 7, ( id: 8, corrupt: False ), Client id: 51]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
772,99_16,Real,7.62804103833663,8.088530372007218,"[0.24599778821429877, 0.36048933367058716, 0]","[Client id: 99, ( id: 10, corrupt: False ), Client id: 4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
773,99_17,Real,7.9019509576901905,8.116854836981435,"[0.27390991935356046, 0.11490387929124467, 0]","[Client id: 99, ( id: 3, corrupt: False ), Client id: 94]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
774,97_9,Real,4.851220907624436,8.123306459622734,"[1.210949512852301, 3.1720855519982973, 0]","[Client id: 97, ( id: 7, corrupt: False ), Client id: 15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
775,50_5,Real,7.57116716623754,8.129269976123494,"[0.5253855367148424, 0.45810280988595264, 0]","[Client id: 50, ( id: 6, corrupt: False ), Client id: 19]","[0.06463675213675214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
776,81_12,Real,7.715045815573798,8.130310722435116,"[1.0711921682119259, 0.3152649068613184, 0]","[Client id: 81, ( id: 5, corrupt: False ), Client id: 55]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
777,1_8,Real,7.994657916512745,8.149286327259784,"[0.5779604478144134, 0.054628410747038274, 0]","[Client id: 1, ( id: 1, corrupt: False ), Client id: 46]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
778,43_5,Real,7.941777509748805,8.163428472927961,"[3.8391501338004157, 0.12165096317915527, 0]","[Client id: 43, ( id: 6, corrupt: False ), Client id: 70]","[0.06463675213675214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
779,63_8,Real,4.42500158672093,8.167339924078174,"[0.5742872529691316, 3.642338337357243, 0]","[Client id: 63, ( id: 5, corrupt: False ), Client id: 74]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
780,20_10,Real,7.90992695903362,8.168418194958761,"[0.5361284557001046, 0.15849123592514067, 0]","[Client id: 20, ( id: 2, corrupt: False ), Client id: 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
781,22_8,Real,7.513060439145848,8.182231381421465,"[1.5345493184077568, 0.5691709422756165, 0]","[Client id: 22, ( id: 5, corrupt: False ), Client id: 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
782,29_8,Real,7.838230782383183,8.184738139523722,"[0.8253707924998641, 0.24650735714053826, 0]","[Client id: 29, ( id: 7, corrupt: False ), Client id: 87]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
783,65_9,Real,7.566695953869537,8.19825540572071,"[0.3360926020004007, 0.5315594518511717, 0]","[Client id: 65, ( id: 5, corrupt: False ), Client id: 14]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
784,81_13,Real,7.735936904184341,8.198814804969993,"[0.020891088610543174, 0.3628779007856507, 0]","[Client id: 81, ( id: 7, corrupt: False ), Client id: 27]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
785,26_5,Real,7.304115474823455,8.216844143991924,"[0.6912607060571593, 0.8127286691684681, 0]","[Client id: 26, ( id: 4, corrupt: False ), Client id: 84]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
786,10_8,Real,7.301972729885686,8.234082425622224,"[2.0593549546801917, 0.8321096957365377, 0]","[Client id: 10, ( id: 1, corrupt: False ), Client id: 72]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
787,1_7,Real,7.416697468698332,8.242917881718252,"[1.0436988770950275, 0.7262204130199198, 0]","[Client id: 1, ( id: 5, corrupt: False ), Client id: 6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
788,74_11,Real,7.436680777062252,8.25281875878839,"[0.40455594107406245, 0.716137981726137, 0]","[Client id: 74, ( id: 6, corrupt: False ), Client id: 30]","[0.058760683760683774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
789,64_12,Real,7.667405095338416,8.256703304537869,"[0.7313560724874334, 0.4892982091994531, 0]","[Client id: 64, ( id: 2, corrupt: False ), Client id: 68]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
790,67_13,Real,7.451489255749296,8.274813309225053,"[0.6029936933908309, 0.7233240534757563, 0]","[Client id: 67, ( id: 6, corrupt: False ), Client id: 61]","[0.058760683760683774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
791,22_9,Real,8.165465836655212,8.278683609246922,"[0.6524053975093648, 0.01321777259170932, 0]","[Client id: 22, ( id: 2, corrupt: False ), Client id: 81]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
792,30_7,Real,6.871396113310694,8.296674854013983,"[0.9460863383039825, 1.325278740703288, 0]","[Client id: 30, ( id: 10, corrupt: False ), Client id: 93]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
793,38_10,Real,8.150340638729952,8.297168289304713,"[2.4103041192084658, 0.046827650574758614, 0]","[Client id: 38, ( id: 4, corrupt: False ), Client id: 18]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
794,17_13,Real,8.14465413173256,8.298262442441597,"[0.28075879637027457, 0.053608310709035725, 0]","[Client id: 17, ( id: 1, corrupt: False ), Client id: 11]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
795,37_8,Real,7.629108600579544,8.304983761483465,"[1.0328003534664256, 0.5758751609039209, 0]","[Client id: 37, ( id: 10, corrupt: False ), Client id: 5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
796,51_10,Real,8.209830810117394,8.310365248452742,"[0.1726624397666105, 0.0005344383353474108, 0]","[Client id: 51, ( id: 3, corrupt: False ), Client id: 18]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
797,89_9,Real,8.159689050320301,8.328925653075443,"[0.9531468212780585, 0.06923660275513953, 0]","[Client id: 89, ( id: 5, corrupt: False ), Client id: 85]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
798,69_11,Real,8.098638458191607,8.32927025611763,"[0.9463726026447065, 0.13063179792602203, 0]","[Client id: 69, ( id: 3, corrupt: False ), Client id: 5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
799,9_5,Real,7.41294979794719,8.342692810487303,"[4.1599967551771275, 0.8297430125401126, 0]","[Client id: 9, ( id: 6, corrupt: False ), Client id: 37]","[0.058760683760683774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
800,5_10,Real,8.033054804702397,8.350261018619943,"[0.1099276145167581, 0.2172062139175433, 0]","[Client id: 5, ( id: 10, corrupt: False ), Client id: 90]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
801,72_11,Real,7.919678267523384,8.36096276548947,"[1.5285521188851074, 0.3412844979660854, 0]","[Client id: 72, ( id: 4, corrupt: False ), Client id: 80]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
802,7_12,Real,7.706764464070238,8.378880618485999,"[0.09017103720925916, 0.5721161544157601, 0]","[Client id: 7, ( id: 5, corrupt: False ), Client id: 62]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
803,48_9,Real,8.046208920384052,8.383989642819309,"[0.01422246957058536, 0.23778072243525553, 0]","[Client id: 48, ( id: 3, corrupt: False ), Client id: 32]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
804,80_8,Real,8.187354009196993,8.386102987598157,"[0.6638025290227881, 0.09874897840116367, 0]","[Client id: 80, ( id: 9, corrupt: False ), Client id: 30]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
805,15_9,Real,6.430935593180091,8.409973000275581,"[1.0043941148807416, 1.8790374070954903, 0]","[Client id: 15, ( id: 6, corrupt: False ), Client id: 93]","[0.05223171889838558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
806,27_5,Real,7.85266827835482,8.415517870934238,"[2.398707244567793, 0.46284959257941727, 0]","[Client id: 27, ( id: 7, corrupt: False ), Client id: 49]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
807,56_6,Real,6.766130084522506,8.438974275543169,"[1.9239776829931545, 1.5728441910206625, 0]","[Client id: 56, ( id: 3, corrupt: False ), Client id: 77]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
808,35_6,Real,5.071347686467458,8.441834423563014,"[2.202563039469301, 3.2704867370955557, 0]","[Client id: 35, ( id: 9, corrupt: False ), Client id: 46]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
809,53_13,Real,8.340778112334426,8.451711128238951,"[0.7890650057392978, 0.010933015904523759, 0]","[Client id: 53, ( id: 4, corrupt: False ), Client id: 92]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
810,20_11,Real,8.274573277809669,8.455094468096378,"[0.364646318776048, 0.0805211902867076, 0]","[Client id: 20, ( id: 5, corrupt: False ), Client id: 56]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
811,61_8,Real,6.0842091692098785,8.460174085399695,"[0.8876114058945835, 2.2759649161898157, 0]","[Client id: 61, ( id: 8, corrupt: False ), Client id: 77]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
812,39_12,Real,6.626255058835487,8.468796267839894,"[1.0500745403157736, 1.7425412090044057, 0]","[Client id: 39, ( id: 8, corrupt: False ), Client id: 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
813,66_8,Real,8.129486463147947,8.480434020514155,"[1.6591184481348777, 0.25094755736620594, 0]","[Client id: 66, ( id: 3, corrupt: False ), Client id: 44]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
814,98_10,Real,8.17031487701664,8.504017892228806,"[0.4640579042589134, 0.23370301521216436, 0]","[Client id: 98, ( id: 9, corrupt: False ), Client id: 75]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
815,2_5,Real,5.78407060206051,8.504090329959833,"[0.4306894747072195, 0.620019727899324, 0]","[Client id: 2, ( id: 6, corrupt: False ), Client id: 31]","[0.05223171889838558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
816,73_8,Real,7.420331260784892,8.507603805269987,"[0.888072850912095, 0.987272544485095, 0]","[Client id: 73, ( id: 7, corrupt: False ), Client id: 52]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
817,2_7,Real,7.966964188245768,8.54590436351095,"[1.997375224957683, 0.47894017526518035, 0]","[Client id: 2, ( id: 8, corrupt: False ), Client id: 78]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
818,84_8,Real,8.382056761321136,8.548009339152301,"[1.0995080609206478, 0.06595257783116401, 0]","[Client id: 84, ( id: 4, corrupt: False ), Client id: 4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
819,42_9,Real,8.173273127305436,8.548611097537815,"[0.8203968019077195, 0.27533797023237916, 0]","[Client id: 42, ( id: 9, corrupt: False ), Client id: 34]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
820,55_10,Real,8.227343482806148,8.578695627155756,"[0.9077428875469087, 0.2513521443496071, 0]","[Client id: 55, ( id: 7, corrupt: False ), Client id: 85]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
821,9_6,Real,8.130928519905682,8.584919647707654,"[0.7179787219584914, 0.3539911278019702, 0]","[Client id: 9, ( id: 8, corrupt: False ), Client id: 33]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
822,59_7,Real,7.5153468117617095,8.587191376124526,"[1.1249483261978364, 0.9718445643628155, 0]","[Client id: 59, ( id: 4, corrupt: False ), Client id: 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
823,33_11,Real,7.837138296635328,8.589525725800144,"[0.07418053652642034, 0.6523874291648153, 0]","[Client id: 33, ( id: 9, corrupt: False ), Client id: 76]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
824,88_5,Real,6.8653668500954765,8.597384777612575,"[2.348743612473299, 1.632017927517098, 0]","[Client id: 88, ( id: 8, corrupt: False ), Client id: 32]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
825,51_9,Real,8.037168370350784,8.610370761778485,"[1.8918875259161074, 0.4732023914277002, 0]","[Client id: 51, ( id: 1, corrupt: False ), Client id: 66]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
826,8_6,Real,8.35166170955956,8.64444275818184,"[0.854741388367921, 0.19278104862227902, 0]","[Client id: 8, ( id: 10, corrupt: False ), Client id: 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
827,25_13,Real,8.421024559350194,8.655239307761514,"[0.6084604307807925, 0.13421474841131872, 0]","[Client id: 25, ( id: 1, corrupt: False ), Client id: 9]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
828,17_11,Real,7.431656942124229,8.658226052849328,"[0.019811130472738508, 1.1265691107250988, 0]","[Client id: 17, ( id: 10, corrupt: False ), Client id: 87]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
829,21_11,Real,8.531575075488652,8.666973187441918,"[1.0965988855627984, 0.03539811195326447, 0]","[Client id: 21, ( id: 10, corrupt: False ), Client id: 29]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
830,50_6,Real,8.505315911589946,8.673129942379726,"[0.9341487453524053, 0.06781403078977745, 0]","[Client id: 50, ( id: 2, corrupt: False ), Client id: 98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
